DistCode,District,College Code,College Name,Branch,OC,BCM,BC,MBC,SCA,SC,ST
15,PERAMBALUR,3458,DHANALAKSHMI SRINIVASAN INSTITUTE OF RESEARCH AND TECHNOLOGY,COMPUTER SCIENCE AND ENGG.,142.0,0.0,0.0,0.0,0.0,0.0,0.0
15,PERAMBALUR,3458,DHANALAKSHMI SRINIVASAN INSTITUTE OF RESEARCH AND TECHNOLOGY,MECHANICAL ENGINEERING,83.25,0.0,0.0,0.0,0.0,0.0,0.0
15,PERAMBALUR,3458,DHANALAKSHMI SRINIVASAN INSTITUTE OF RESEARCH AND TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGG.,151.5,0.0,0.0,0.0,0.0,0.0,0.0
15,PERAMBALUR,3458,DHANALAKSHMI SRINIVASAN INSTITUTE OF RESEARCH AND TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGG.,99.25,0.0,0.0,0.0,0.0,0.0,0.0
15,PERAMBALUR,3458,DHANALAKSHMI SRINIVASAN INSTITUTE OF RESEARCH AND TECHNOLOGY,CIVIL ENGINEERING,113.75,0.0,0.0,0.0,0.0,0.0,0.0
15,PERAMBALUR,3463,ELIZABETH COLLEGE OF ENGINEERING AND TECHNOLOGY,MECHANICAL ENGINEERING,92.75,0.0,0.0,0.0,0.0,0.0,0.0
15,PERAMBALUR,3847,ROEVER COLLEGE OF ENGINEERING AND TECHNOLOGY,COMPUTER SCIENCE AND ENGG.,112.25,0.0,0.0,0.0,0.0,0.0,0.0
15,PERAMBALUR,3847,ROEVER COLLEGE OF ENGINEERING AND TECHNOLOGY,MECHANICAL ENGINEERING,152.25,0.0,111.5,111.75,0.0,141.0,0.0
15,PERAMBALUR,3847,ROEVER COLLEGE OF ENGINEERING AND TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGG.,109.5,0.0,0.0,0.0,0.0,0.0,0.0
15,PERAMBALUR,3847,ROEVER COLLEGE OF ENGINEERING AND TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGG.,113.25,0.0,89.75,89.25,0.0,0.0,0.0
15,PERAMBALUR,3847,ROEVER COLLEGE OF ENGINEERING AND TECHNOLOGY,CIVIL ENGINEERING,137.5,0.0,92.5,105.5,125.0,114.75,0.0
15,PERAMBALUR,3817,ROEVER ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGG.,79.5,0.0,0.0,0.0,0.0,0.0,0.0
15,PERAMBALUR,3817,ROEVER ENGINEERING COLLEGE,MECHANICAL ENGINEERING,144.25,127.25,115.5,110.75,0.0,120.0,0.0
15,PERAMBALUR,3817,ROEVER ENGINEERING COLLEGE,INFORMATION TECHNOLOGY,95.25,0.0,0.0,0.0,0.0,0.0,0.0
15,PERAMBALUR,3817,ROEVER ENGINEERING COLLEGE,ELECTRONICS AND COMMUNICATION ENGG.,102.75,0.0,0.0,0.0,0.0,0.0,0.0
15,PERAMBALUR,3817,ROEVER ENGINEERING COLLEGE,ELECTRICAL AND ELECTRONICS ENGG.,103.75,0.0,0.0,94.25,0.0,0.0,0.0
15,PERAMBALUR,3817,ROEVER ENGINEERING COLLEGE,CIVIL ENGINEERING,154.75,148.0,129.75,146.0,0.0,117.0,0.0
15,PERAMBALUR,3454,SRI RAMAKRISHNA COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGG.,77.75,0.0,0.0,0.0,0.0,0.0,0.0
15,PERAMBALUR,3454,SRI RAMAKRISHNA COLLEGE OF ENGINEERING,MECHANICAL ENGINEERING,138.0,116.75,122.0,105.25,0.0,78.75,0.0
15,PERAMBALUR,3454,SRI RAMAKRISHNA COLLEGE OF ENGINEERING,ELECTRONICS AND COMMUNICATION ENGG.,124.75,0.0,123.0,91.5,0.0,0.0,0.0
15,PERAMBALUR,3454,SRI RAMAKRISHNA COLLEGE OF ENGINEERING,CIVIL ENGINEERING,146.75,146.75,90.25,130.0,0.0,117.75,0.0
15,PERAMBALUR,3823,SRINIVASAN ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGG.,115.25,0.0,0.0,0.0,0.0,0.0,0.0
15,PERAMBALUR,3823,SRINIVASAN ENGINEERING COLLEGE,MECHANICAL ENGINEERING,98.25,0.0,0.0,0.0,0.0,0.0,0.0
15,PERAMBALUR,3823,SRINIVASAN ENGINEERING COLLEGE,AERONAUTICAL ENGINEERING,106.25,0.0,0.0,0.0,0.0,0.0,0.0
15,PERAMBALUR,3823,SRINIVASAN ENGINEERING COLLEGE,ELECTRONICS AND COMMUNICATION ENGG.,160.5,0.0,0.0,0.0,0.0,0.0,0.0
16,PUDUKKOTTAI,3926,CHENDHURAN COLLEGE OF ENGINEERING AND TECHNOLOGY,COMPUTER SCIENCE AND ENGG.,92.5,0.0,0.0,0.0,0.0,0.0,0.0
16,PUDUKKOTTAI,3926,CHENDHURAN COLLEGE OF ENGINEERING AND TECHNOLOGY,MECHANICAL ENGINEERING,90.5,0.0,0.0,0.0,0.0,0.0,0.0
16,PUDUKKOTTAI,3926,CHENDHURAN COLLEGE OF ENGINEERING AND TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGG.,118.0,0.0,0.0,0.0,0.0,0.0,0.0
16,PUDUKKOTTAI,3926,CHENDHURAN COLLEGE OF ENGINEERING AND TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGG.,89.5,0.0,0.0,0.0,0.0,0.0,0.0
16,PUDUKKOTTAI,3926,CHENDHURAN COLLEGE OF ENGINEERING AND TECHNOLOGY,CIVIL ENGINEERING,114.5,108.25,99.0,83.5,0.0,0.0,0.0
16,PUDUKKOTTAI,3905,KINGS COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGG.,138.0,119.75,119.5,101.5,0.0,0.0,0.0
16,PUDUKKOTTAI,3905,KINGS COLLEGE OF ENGINEERING,MECHANICAL ENGINEERING,153.25,143.75,141.5,109.25,0.0,92.25,0.0
16,PUDUKKOTTAI,3905,KINGS COLLEGE OF ENGINEERING,ELECTRONICS AND COMMUNICATION ENGG.,117.25,112.25,93.0,89.75,0.0,0.0,0.0
16,PUDUKKOTTAI,3905,KINGS COLLEGE OF ENGINEERING,ELECTRICAL AND ELECTRONICS ENGG.,119.75,0.0,89.75,0.0,0.0,0.0,0.0
16,PUDUKKOTTAI,3905,KINGS COLLEGE OF ENGINEERING,CIVIL ENGINEERING,151.25,131.0,131.25,96.25,0.0,100.75,0.0
16,PUDUKKOTTAI,3925,M.A.R. COLLEGE OF ENGINEERING AND TECHNOLOGY,COMPUTER SCIENCE AND ENGG.,89.5,0.0,0.0,0.0,0.0,0.0,0.0
16,PUDUKKOTTAI,3925,M.A.R. COLLEGE OF ENGINEERING AND TECHNOLOGY,MECHANICAL ENGINEERING,88.0,0.0,0.0,0.0,0.0,0.0,0.0
16,PUDUKKOTTAI,3925,M.A.R. COLLEGE OF ENGINEERING AND TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGG.,94.0,0.0,0.0,0.0,0.0,0.0,0.0
16,PUDUKKOTTAI,3925,M.A.R. COLLEGE OF ENGINEERING AND TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGG.,100.5,0.0,0.0,0.0,0.0,0.0,0.0
16,PUDUKKOTTAI,3925,M.A.R. COLLEGE OF ENGINEERING AND TECHNOLOGY,CIVIL ENGINEERING,102.25,89.25,0.0,88.5,0.0,0.0,0.0
16,PUDUKKOTTAI,3854,MAHATH AMMA INSTITUTE OF ENGINEERING AND TECHNOLOGY,COMPUTER SCIENCE AND ENGG.,101.75,0.0,0.0,0.0,0.0,0.0,0.0
16,PUDUKKOTTAI,3854,MAHATH AMMA INSTITUTE OF ENGINEERING AND TECHNOLOGY,MECHANICAL ENGINEERING,98.5,0.0,0.0,0.0,0.0,0.0,0.0
16,PUDUKKOTTAI,3854,MAHATH AMMA INSTITUTE OF ENGINEERING AND TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGG.,95.25,0.0,0.0,0.0,0.0,0.0,0.0
16,PUDUKKOTTAI,3854,MAHATH AMMA INSTITUTE OF ENGINEERING AND TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGG.,93.0,0.0,0.0,0.0,0.0,0.0,0.0
16,PUDUKKOTTAI,3854,MAHATH AMMA INSTITUTE OF ENGINEERING AND TECHNOLOGY,CIVIL ENGINEERING,91.75,0.0,0.0,0.0,0.0,0.0,0.0
16,PUDUKKOTTAI,3923,MNSK COLLEGE OF ENGINEERING,MECHANICAL ENGINEERING,93.0,0.0,0.0,0.0,0.0,0.0,0.0
16,PUDUKKOTTAI,3923,MNSK COLLEGE OF ENGINEERING,ELECTRONICS AND COMMUNICATION ENGG.,110.75,0.0,0.0,0.0,0.0,0.0,0.0
16,PUDUKKOTTAI,3923,MNSK COLLEGE OF ENGINEERING,ELECTRICAL AND ELECTRONICS ENGG.,78.0,0.0,0.0,0.0,0.0,0.0,0.0
16,PUDUKKOTTAI,3923,MNSK COLLEGE OF ENGINEERING,CIVIL ENGINEERING,95.0,0.0,0.0,0.0,0.0,0.0,0.0
16,PUDUKKOTTAI,3812,MOOKAMBIGAI COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGG.,80.75,0.0,0.0,0.0,0.0,0.0,0.0
16,PUDUKKOTTAI,3812,MOOKAMBIGAI COLLEGE OF ENGINEERING,MECHANICAL ENGINEERING,149.25,123.75,123.75,87.25,94.0,88.25,0.0
16,PUDUKKOTTAI,3812,MOOKAMBIGAI COLLEGE OF ENGINEERING,ELECTRONICS AND INSTRU ENGG.,113.0,0.0,0.0,105.25,0.0,0.0,0.0
16,PUDUKKOTTAI,3812,MOOKAMBIGAI COLLEGE OF ENGINEERING,INFORMATION TECHNOLOGY,106.25,0.0,0.0,0.0,0.0,0.0,0.0
16,PUDUKKOTTAI,3812,MOOKAMBIGAI COLLEGE OF ENGINEERING,ELECTRONICS AND COMMUNICATION ENGG.,105.25,0.0,0.0,0.0,0.0,0.0,0.0
16,PUDUKKOTTAI,3812,MOOKAMBIGAI COLLEGE OF ENGINEERING,AUTOMOBILE ENGINEERING,112.25,107.25,87.25,90.75,0.0,0.0,0.0
16,PUDUKKOTTAI,3812,MOOKAMBIGAI COLLEGE OF ENGINEERING,ELECTRICAL AND ELECTRONICS ENGG.,109.0,0.0,0.0,0.0,0.0,0.0,0.0
16,PUDUKKOTTAI,3812,MOOKAMBIGAI COLLEGE OF ENGINEERING,CIVIL ENGINEERING,145.75,139.0,114.5,94.75,0.0,95.5,0.0
16,PUDUKKOTTAI,3846,MOTHER TERASA COLLEGE OF ENGINEERING AND TECHNOLOGY,MECHANICAL ENGINEERING,84.75,0.0,0.0,0.0,0.0,0.0,0.0
16,PUDUKKOTTAI,3846,MOTHER TERASA COLLEGE OF ENGINEERING AND TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGG.,168.0,0.0,0.0,0.0,0.0,0.0,0.0
16,PUDUKKOTTAI,3846,MOTHER TERASA COLLEGE OF ENGINEERING AND TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGG.,86.75,0.0,0.0,0.0,0.0,0.0,0.0
16,PUDUKKOTTAI,3846,MOTHER TERASA COLLEGE OF ENGINEERING AND TECHNOLOGY,CIVIL ENGINEERING,83.5,0.0,0.0,0.0,0.0,0.0,0.0
16,PUDUKKOTTAI,3908,MOUNT ZION COLLEGE OF ENGINEERING AND TECHNOLOGY,COMPUTER SCIENCE AND ENGG.,128.5,107.75,104.75,83.0,0.0,82.0,0.0
16,PUDUKKOTTAI,3908,MOUNT ZION COLLEGE OF ENGINEERING AND TECHNOLOGY,MECHANICAL ENGINEERING,154.0,147.25,127.25,127.75,0.0,83.5,0.0
16,PUDUKKOTTAI,3908,MOUNT ZION COLLEGE OF ENGINEERING AND TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGG.,142.5,139.25,98.0,92.0,0.0,119.25,0.0
16,PUDUKKOTTAI,3908,MOUNT ZION COLLEGE OF ENGINEERING AND TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGG.,141.25,0.0,103.75,88.25,0.0,102.25,0.0
16,PUDUKKOTTAI,3908,MOUNT ZION COLLEGE OF ENGINEERING AND TECHNOLOGY,CIVIL ENGINEERING,158.0,120.75,133.5,111.25,0.0,97.25,0.0
16,PUDUKKOTTAI,3918,SHANMUGANATHAN ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGG.,92.5,0.0,0.0,0.0,0.0,0.0,0.0
16,PUDUKKOTTAI,3918,SHANMUGANATHAN ENGINEERING COLLEGE,MECHANICAL ENGINEERING,114.0,103.75,91.0,97.5,0.0,93.75,0.0
16,PUDUKKOTTAI,3918,SHANMUGANATHAN ENGINEERING COLLEGE,ELECTRONICS AND COMMUNICATION ENGG.,94.75,0.0,0.0,0.0,0.0,0.0,0.0
16,PUDUKKOTTAI,3918,SHANMUGANATHAN ENGINEERING COLLEGE,ELECTRICAL AND ELECTRONICS ENGG.,85.75,0.0,0.0,0.0,0.0,0.0,0.0
16,PUDUKKOTTAI,3918,SHANMUGANATHAN ENGINEERING COLLEGE,CIVIL ENGINEERING,106.5,88.5,90.25,83.0,0.0,94.5,0.0
16,PUDUKKOTTAI,3852,SRI BHARATHI ENGINEERING COLLEGE FOR WOMEN,COMPUTER SCIENCE AND ENGG.,105.0,0.0,0.0,0.0,0.0,0.0,0.0
16,PUDUKKOTTAI,3852,SRI BHARATHI ENGINEERING COLLEGE FOR WOMEN,INFORMATION TECHNOLOGY,134.5,0.0,0.0,0.0,0.0,0.0,0.0
16,PUDUKKOTTAI,3852,SRI BHARATHI ENGINEERING COLLEGE FOR WOMEN,ELECTRONICS AND COMMUNICATION ENGG.,101.5,0.0,0.0,0.0,0.0,0.0,0.0
16,PUDUKKOTTAI,3852,SRI BHARATHI ENGINEERING COLLEGE FOR WOMEN,ELECTRICAL AND ELECTRONICS ENGG.,85.75,0.0,0.0,0.0,0.0,0.0,0.0
16,PUDUKKOTTAI,3852,SRI BHARATHI ENGINEERING COLLEGE FOR WOMEN,CIVIL ENGINEERING,133.25,0.0,0.0,0.0,0.0,0.0,0.0
16,PUDUKKOTTAI,3920,SUDHARSAN ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGG.,94.75,0.0,0.0,0.0,0.0,0.0,0.0
16,PUDUKKOTTAI,3920,SUDHARSAN ENGINEERING COLLEGE,MECHANICAL ENGINEERING,121.5,101.25,90.75,103.25,0.0,91.0,0.0
16,PUDUKKOTTAI,3920,SUDHARSAN ENGINEERING COLLEGE,ELECTRONICS AND COMMUNICATION ENGG.,97.0,0.0,0.0,0.0,0.0,0.0,0.0
16,PUDUKKOTTAI,3920,SUDHARSAN ENGINEERING COLLEGE,ELECTRICAL AND ELECTRONICS ENGG.,78.5,0.0,0.0,0.0,0.0,0.0,0.0
16,PUDUKKOTTAI,3920,SUDHARSAN ENGINEERING COLLEGE,CIVIL ENGINEERING,104.25,0.0,91.5,86.75,0.0,97.5,0.0
17,RAMANATHAPURAM,5924,GANAPATHY CHETTIAR COLLEGE OF ENGINEERING AND TECHNOLOGY,COMPUTER SCIENCE AND ENGG.,81.25,0.0,0.0,0.0,0.0,0.0,0.0
17,RAMANATHAPURAM,5924,GANAPATHY CHETTIAR COLLEGE OF ENGINEERING AND TECHNOLOGY,MECHANICAL ENGINEERING,93.5,0.0,0.0,0.0,0.0,0.0,0.0
17,RAMANATHAPURAM,5924,GANAPATHY CHETTIAR COLLEGE OF ENGINEERING AND TECHNOLOGY,INFORMATION TECHNOLOGY,82.75,0.0,0.0,0.0,0.0,0.0,0.0
17,RAMANATHAPURAM,5924,GANAPATHY CHETTIAR COLLEGE OF ENGINEERING AND TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGG.,94.0,0.0,0.0,0.0,0.0,0.0,0.0
17,RAMANATHAPURAM,5924,GANAPATHY CHETTIAR COLLEGE OF ENGINEERING AND TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGG.,81.0,0.0,0.0,0.0,0.0,0.0,0.0
17,RAMANATHAPURAM,5924,GANAPATHY CHETTIAR COLLEGE OF ENGINEERING AND TECHNOLOGY,CIVIL ENGINEERING,82.75,0.0,0.0,0.0,0.0,0.0,0.0
17,RAMANATHAPURAM,5907,MOHAMED SATHAK ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGG.,95.0,0.0,0.0,0.0,0.0,0.0,0.0
17,RAMANATHAPURAM,5907,MOHAMED SATHAK ENGINEERING COLLEGE,MECHANICAL ENGINEERING,162.75,160.0,150.5,126.25,0.0,87.75,0.0
17,RAMANATHAPURAM,5907,MOHAMED SATHAK ENGINEERING COLLEGE,INFORMATION TECHNOLOGY,139.0,0.0,0.0,0.0,0.0,0.0,0.0
17,RAMANATHAPURAM,5907,MOHAMED SATHAK ENGINEERING COLLEGE,AERONAUTICAL ENGINEERING,123.0,0.0,0.0,0.0,0.0,0.0,0.0
17,RAMANATHAPURAM,5907,MOHAMED SATHAK ENGINEERING COLLEGE,MARINE ENGINEERING,188.75,0.0,186.5,183.25,0.0,171.0,0.0
17,RAMANATHAPURAM,5907,MOHAMED SATHAK ENGINEERING COLLEGE,ELECTRONICS AND COMMUNICATION ENGG.,99.5,0.0,0.0,0.0,0.0,0.0,0.0
17,RAMANATHAPURAM,5907,MOHAMED SATHAK ENGINEERING COLLEGE,CHEMICAL ENGINEERING,170.25,159.0,163.75,145.75,0.0,151.75,0.0
17,RAMANATHAPURAM,5907,MOHAMED SATHAK ENGINEERING COLLEGE,ELECTRICAL AND ELECTRONICS ENGG.,146.25,142.0,112.25,109.75,0.0,135.5,0.0
17,RAMANATHAPURAM,5907,MOHAMED SATHAK ENGINEERING COLLEGE,CIVIL ENGINEERING,165.75,163.0,155.25,142.5,0.0,94.75,0.0
17,RAMANATHAPURAM,5921,SYED AMMAL ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGG.,150.0,117.75,125.25,0.0,0.0,118.25,0.0
17,RAMANATHAPURAM,5921,SYED AMMAL ENGINEERING COLLEGE,MECHANICAL ENGINEERING,163.5,161.25,145.25,132.25,0.0,91.75,0.0
17,RAMANATHAPURAM,5921,SYED AMMAL ENGINEERING COLLEGE,INFORMATION TECHNOLOGY,111.0,0.0,0.0,0.0,0.0,0.0,0.0
17,RAMANATHAPURAM,5921,SYED AMMAL ENGINEERING COLLEGE,ELECTRONICS AND COMMUNICATION ENGG.,157.0,0.0,100.0,88.0,0.0,130.25,0.0
17,RAMANATHAPURAM,5921,SYED AMMAL ENGINEERING COLLEGE,ELECTRICAL AND ELECTRONICS ENGG.,153.75,152.75,132.75,114.5,0.0,91.5,0.0
17,RAMANATHAPURAM,5921,SYED AMMAL ENGINEERING COLLEGE,CIVIL ENGINEERING,173.25,156.75,163.25,156.0,0.0,120.5,0.0
17,RAMANATHAPURAM,5017,UNIVERSITY COLLEGE OF ENGINEERING  RAMANATHAPURAM,COMPUTER SCIENCE AND ENGG.,165.5,144.5,161.25,156.75,112.75,152.5,0.0
17,RAMANATHAPURAM,5017,UNIVERSITY COLLEGE OF ENGINEERING  RAMANATHAPURAM,MECHANICAL ENGINEERING,180.0,173.5,178.25,177.75,142.75,170.5,0.0
17,RAMANATHAPURAM,5017,UNIVERSITY COLLEGE OF ENGINEERING  RAMANATHAPURAM,ELECTRONICS AND COMMUNICATION ENGG.,177.75,171.0,173.5,168.25,142.25,164.5,0.0
17,RAMANATHAPURAM,5017,UNIVERSITY COLLEGE OF ENGINEERING  RAMANATHAPURAM,CIVIL ENGINEERING - TAMIL MEDIUM,90.75,0.0,0.0,0.0,0.0,0.0,0.0
17,RAMANATHAPURAM,5017,UNIVERSITY COLLEGE OF ENGINEERING  RAMANATHAPURAM,MECHANICAL ENGINEERING - TAMIL MEDIUM,109.25,0.0,0.0,0.0,0.0,0.0,0.0
17,RAMANATHAPURAM,5017,UNIVERSITY COLLEGE OF ENGINEERING  RAMANATHAPURAM,ELECTRICAL AND ELECTRONICS ENGG.,172.75,163.5,167.5,168.0,157.5,164.25,140.75
17,RAMANATHAPURAM,5017,UNIVERSITY COLLEGE OF ENGINEERING  RAMANATHAPURAM,CIVIL ENGINEERING,177.25,165.5,173.25,173.25,158.25,168.25,144.5
18,SALEM,2636,A V S ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGG.,123.25,121.0,98.75,80.5,0.0,0.0,0.0
18,SALEM,2636,A V S ENGINEERING COLLEGE,MECHANICAL ENGINEERING,148.0,140.5,92.0,125.0,0.0,101.25,0.0
18,SALEM,2636,A V S ENGINEERING COLLEGE,ELECTRONICS AND COMMUNICATION ENGG.,127.0,108.0,89.0,91.25,0.0,113.0,0.0
18,SALEM,2636,A V S ENGINEERING COLLEGE,ELECTRICAL AND ELECTRONICS ENGG.,143.75,0.0,119.0,110.5,0.0,133.75,0.0
18,SALEM,2636,A V S ENGINEERING COLLEGE,CIVIL ENGINEERING,131.25,92.0,96.75,81.25,0.0,0.0,0.0
18,SALEM,2648,ANNAPOORANA ENGINEERING COLLEGE,COMPUTER SCIENCE AND ENGG.,102.0,0.0,0.0,0.0,0.0,0.0,0.0
18,SALEM,2648,ANNAPOORANA ENGINEERING COLLEGE,MECHANICAL ENGINEERING,116.5,0.0,99.75,79.0,0.0,0.0,0.0
18,SALEM,2648,ANNAPOORANA ENGINEERING COLLEGE,ELECTRONICS AND COMMUNICATION ENGG.,85.5,0.0,0.0,0.0,0.0,0.0,0.0
18,SALEM,2648,ANNAPOORANA ENGINEERING COLLEGE,AUTOMOBILE ENGINEERING,88.75,0.0,0.0,0.0,0.0,0.0,0.0
18,SALEM,2648,ANNAPOORANA ENGINEERING COLLEGE,ELECTRICAL AND ELECTRONICS ENGG.,101.75,0.0,0.0,0.0,0.0,0.0,0.0
18,SALEM,2648,ANNAPOORANA ENGINEERING COLLEGE,CIVIL ENGINEERING,101.75,0.0,101.25,83.75,0.0,0.0,0.0
18,SALEM,2347,AVS COLLEGE OF TECHNOLOGY,COMPUTER SCIENCE AND ENGG.,78.5,0.0,0.0,0.0,0.0,0.0,0.0
18,SALEM,2347,AVS COLLEGE OF TECHNOLOGY,MECHANICAL ENGINEERING,108.25,0.0,96.5,85.5,0.0,0.0,0.0
18,SALEM,2347,AVS COLLEGE OF TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGG.,86.0,0.0,0.0,84.25,0.0,0.0,0.0
18,SALEM,2347,AVS COLLEGE OF TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGG.,83.0,0.0,0.0,0.0,0.0,0.0,0.0
18,SALEM,2347,AVS COLLEGE OF TECHNOLOGY,CIVIL ENGINEERING,104.5,0.0,0.0,0.0,0.0,0.0,0.0
18,SALEM,2643,BHARATHIYAR INSTITUTE OF ENGINEERING FOR WOMEN,COMPUTER SCIENCE AND ENGG.,118.0,0.0,102.5,95.0,0.0,0.0,0.0
18,SALEM,2643,BHARATHIYAR INSTITUTE OF ENGINEERING FOR WOMEN,ELECTRONICS AND COMMUNICATION ENGG.,114.75,0.0,108.5,100.0,0.0,0.0,0.0
18,SALEM,2643,BHARATHIYAR INSTITUTE OF ENGINEERING FOR WOMEN,ELECTRICAL AND ELECTRONICS ENGG.,125.25,0.0,0.0,0.0,0.0,0.0,0.0
18,SALEM,2643,BHARATHIYAR INSTITUTE OF ENGINEERING FOR WOMEN,CIVIL ENGINEERING,105.75,0.0,93.25,103.5,0.0,0.0,0.0
18,SALEM,2345,DHIRAJLAL GANDHI COLLEGE OF TECHNOLOGY,COMPUTER SCIENCE AND ENGG.,163.0,143.25,139.75,140.25,108.0,87.5,0.0
18,SALEM,2345,DHIRAJLAL GANDHI COLLEGE OF TECHNOLOGY,MECHANICAL ENGINEERING,177.5,161.25,159.25,163.5,120.0,122.5,0.0
18,SALEM,2345,DHIRAJLAL GANDHI COLLEGE OF TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGG.,176.5,130.75,157.25,156.25,95.5,112.5,121.0
18,SALEM,2345,DHIRAJLAL GANDHI COLLEGE OF TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGG.,179.5,109.75,144.0,155.0,131.0,117.0,0.0
18,SALEM,2345,DHIRAJLAL GANDHI COLLEGE OF TECHNOLOGY,CIVIL ENGINEERING,177.0,149.0,163.0,161.25,160.75,92.75,98.25
18,SALEM,2341,GANESH COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGG.,158.0,0.0,0.0,0.0,0.0,0.0,0.0
18,SALEM,2341,GANESH COLLEGE OF ENGINEERING,MECHANICAL ENGINEERING,80.25,0.0,0.0,0.0,0.0,0.0,0.0
18,SALEM,2341,GANESH COLLEGE OF ENGINEERING,ELECTRONICS AND COMMUNICATION ENGG.,105.0,0.0,0.0,0.0,0.0,0.0,0.0
18,SALEM,2341,GANESH COLLEGE OF ENGINEERING,ELECTRICAL AND ELECTRONICS ENGG.,120.25,0.0,0.0,0.0,0.0,0.0,0.0
18,SALEM,2341,GANESH COLLEGE OF ENGINEERING,CIVIL ENGINEERING,94.25,0.0,0.0,0.0,0.0,0.0,0.0
18,SALEM,2615,GOVERNMENT COLLEGE OF ENGINEERING - SALEM (AUTONOMOUS),COMPUTER SCIENCE AND ENGG.,195.75,193.75,195.5,194.75,180.75,185.25,0.0
18,SALEM,2615,GOVERNMENT COLLEGE OF ENGINEERING - SALEM (AUTONOMOUS),MECHANICAL ENGINEERING,195.75,194.25,195.25,195.0,187.25,189.0,182.75
18,SALEM,2615,GOVERNMENT COLLEGE OF ENGINEERING - SALEM (AUTONOMOUS),ELECTRONICS AND COMMUNICATION ENGG.,196.5,195.0,196.25,195.0,190.0,190.5,188.75
18,SALEM,2615,GOVERNMENT COLLEGE OF ENGINEERING - SALEM (AUTONOMOUS),METALLURGICAL ENGINEERING,195.5,193.75,195.0,194.25,179.25,183.0,180.0
18,SALEM,2615,GOVERNMENT COLLEGE OF ENGINEERING - SALEM (AUTONOMOUS),ELECTRICAL AND ELECTRONICS ENGG.,196.5,194.25,195.75,195.0,188.5,190.75,184.5
18,SALEM,2615,GOVERNMENT COLLEGE OF ENGINEERING - SALEM (AUTONOMOUS),CIVIL ENGINEERING,195.25,194.0,194.75,194.25,187.0,186.75,189.0
18,SALEM,2343,INDIAN INSTITUTE OF HANDLOOM TECHNOLOGY,HANDLOOM & TEXTILE TECHNOLOGY,191.0,189.75,188.5,184.0,175.25,175.75,0.0
18,SALEM,2653,KNOWLEDGE INSTITUTE OF TECHNOLOGY,COMPUTER SCIENCE AND ENGG.,173.75,133.0,159.0,152.0,0.0,119.5,0.0
18,SALEM,2653,KNOWLEDGE INSTITUTE OF TECHNOLOGY,MECHANICAL ENGINEERING,171.25,106.0,159.75,160.25,105.5,105.75,96.25
18,SALEM,2653,KNOWLEDGE INSTITUTE OF TECHNOLOGY,ELECTRONICS AND COMMUNICATION ENGG.,181.0,164.0,170.25,168.25,94.5,109.75,0.0
18,SALEM,2653,KNOWLEDGE INSTITUTE OF TECHNOLOGY,ELECTRICAL AND ELECTRONICS ENGG.,182.0,153.75,168.75,167.5,142.5,100.5,0.0
18,SALEM,2653,KNOWLEDGE INSTITUTE OF TECHNOLOGY,CIVIL ENGINEERING,177.75,156.25,165.25,164.0,120.75,85.0,0.0
18,SALEM,2623,MAHENDRA COLLEGE OF ENGINEERING,COMPUTER SCIENCE AND ENGG.,116.5,0.0,87.5,81.25,0.0,0.0,0.0
18,SALEM,2623,MAHENDRA COLLEGE OF ENGINEERING,MECHANICAL ENGINEERING,119.0,92.25,96.5,80.0,0.0,0.0,0.0
18,SALEM,2623,MAHENDRA COLLEGE OF ENGINEERING,INFORMATION TECHNOLOGY,101.5,0.0,0.0,0.0,0.0,0.0,0.0
18,SALEM,2623,MAHENDRA COLLEGE OF ENGINEERING,MECHATRONICS,146.5,0.0,108.0,99.0,0.0,88.75,0.0
